,id,vehicle_vin,vehicle_mileage,vehicle_lead_source,seller_type,num_auctions,valuation_autozen_low,valuation_autozen_high,valuation_cbb_trade_in_low,valuation_cbb_trade_in_high,valuation_cbb_base_retail_avg,valuation_highest_bid_amount,valuation_seller_asking_price,valuation_starting_price
9904,2EbE5QOb0x0ACUGvdV7eZwmE5Xd,,52000.0,MQL,consumer,1,29655.0,32017.0,29090.0,31700.0,,,,29655.0
9905,2EBetsOYj4V6DiMS0FmCVfVMtAA,5TDBM5G12CS001855,102920.0,MQL,consumer,1,20525.0,22374.0,20322.0,22152.0,,18000.0,0.0,18000.0
9906,2EBFtDQugLIcRMpTmuYBeJE0Izc,,42500.0,DDC,consumer,1,59078.0,64332.0,58493.0,63695.0,,,69000.0,59078.0
9907,2EbGDoNNRGti2nWqMlzH7SuPdpA,,43000.0,MQL,consumer,1,7282.0,8114.0,7210.0,8034.0,,,,7282.0
9908,2EBgiaOt1c8OwS8aOQakCvBYCvE,WDDWJ8EB3KF774376,23801.0,MQL,consumer,1,39505.0,43017.0,39114.0,42591.0,,35505.0,0.0,35505.0
9909,2EBhR5mZyqSEwQqgZkKVe7i3zXv,,150000.0,MQL,consumer,1,40471.0,45531.0,40070.0,45080.0,,,,40471.0
9910,2EBJtwaWLr12dS7Yg3Y19kQEHyq,,130000.0,MQL,consumer,1,6904.0,7712.0,5800.0,6600.0,,,,6904.0
9911,2EBkjxKUWSDiFc8AzzagpqHZ6g7,JTEBU5JR6G5353763,74901.0,DDC,consumer,1,33424.0,36386.0,33093.0,36026.0,,34800.0,38000.0,37000.0
9912,2EBl7O1RRM4JRWPF4jAkOJYOLh5,JN1BV7AR6FM390722,91357.0,DDC,consumer,1,23264.0,25790.0,23415.0,25535.0,,0.0,25600.0,22950.0
9913,2EBmbJ6QUCNsZGk2Al8ZqZQys5j,,33000.0,MQL,consumer,1,16322.0,17776.0,16160.0,17600.0,,,,16322.0
9914,2EbMX2RMHYa9LLf23UngbfAFVi8,,42559.0,MQL,consumer,1,72441.0,73657.0,66843.0,72928.0,,,,72441.0
9915,2EBnhquZTPgCuNBAKVIpZBM4QwU,,17200.0,MQL,consumer,1,54532.0,58910.0,48796.0,53131.0,,,,54532.0
9916,2EbNMUaoxJMGv2WAtvtdnsYeKz9,,112300.0,MQL,consumer,1,16938.0,18513.0,16770.0,18330.0,,,,16938.0
9917,2EbNZAQZOekkgYVctQzCaywMkUd,,112293.0,MQL,consumer,1,16938.0,18513.0,16770.0,18330.0,,,,16938.0
9918,2Eboddo6xCZgVIbhnZTTDf4fMPf,,130000.0,MQL,consumer,1,11069.0,17738.0,16120.0,17562.0,,,,
9919,2EBP9vKubbEh2c5MkLaSNAYP8Fr,SALCR2BG2FH517750,101578.0,DDC,consumer,1,21764.0,22194.0,20055.0,21974.0,,21764.0,24000.0,21764.0
9920,2EBPKC5LqyNfPHuYRQPFDulAxbA,,38089.0,MQL,consumer,1,12796.0,13940.0,12669.0,13802.0,,,,12796.0
9921,2EBPUQwa2ljsnMe6rbpmGpkkLxG,,87000.0,DDC,consumer,1,35609.0,38844.0,35256.0,38459.0,,,45000.0,35609.0
9922,2EBPy5xQBLhlXXukagSfCw8098A,1FA6P8JZ8G5523383,19171.0,DDC,consumer,1,76594.0,81526.0,55022.0,59905.0,,0.0,76000.0,76009.0
9923,2EbQeBOOMUp34brHpaMT3qVQJrZ,,42559.0,MQL,consumer,1,72441.0,73657.0,66843.0,72928.0,,,,72441.0
9924,2EbQLEdCYy7Na2r2p9dNqJp4MWw,,100000.0,MQL,consumer,1,26866.0,29250.0,26600.0,28960.0,,,,26866.0
9925,2EBQs0QktLRnFIN7eiY4ewCoz5t,2C4RC1BGXHR530654,73554.0,DDC,consumer,2,27293.0,29510.0,24242.0,26437.0,,28900.0,29500.0,27293.0
9926,2EBQUzizUw54lx4MzJvGmHnEua3,,17000.0,MQL,consumer,1,76991.0,94295.0,85737.0,93361.0,,,,76991.0
9927,2EBr2iZSjJy2KgsMsCHbEuXFZPt,,17200.0,MQL,consumer,1,54532.0,58910.0,48796.0,53131.0,,,,54532.0
9928,2EBR5SfQsXRUL6b6EPQYJP8at1m,WBXHT3C3XJ5F90414,71147.0,MQL,consumer,1,26857.0,27611.0,24942.0,27338.0,,27057.0,,26857.0
9929,2EBRDEJJZloh45LN4oNSMXE1GkN,1FTYR1YG9JKA66794,79832.0,DDC,consumer,1,39681.0,42791.0,34382.0,37461.0,,42791.0,50000.0,42791.0
9930,2EBrIKv2pO0BK7uvu118nOp4sMO,,134500.0,MQL,consumer,1,11656.0,12709.0,11374.0,12583.0,,,,11656.0
9931,2EBRktkkZgtnFzmjODEhhdggxZv,,32000.0,MQL,consumer,1,12411.0,13524.0,12288.0,13390.0,,,,12411.0
9932,2EBS5pAuliuzeLGt9o8j1Nf6xMW,,32000.0,MQL,consumer,1,15230.0,16593.0,15079.0,16429.0,,,,15230.0
9933,2EbSJIT64IlOj7omuIzZyntPmPF,KM8J23A43KU994748,22794.0,DDC,consumer,1,21271.0,23161.0,21060.0,22932.0,,25147.0,28000.0,25147.0
9934,2EbSwJil25MISWrlMXM5l0EOvla,SALVP2BG2DH800547,92652.0,DDC,consumer,1,18358.0,19496.0,17723.0,19303.0,,0.0,24000.0,18358.0
9935,2EBTbKn6f3MKr4rK94mhidVKuB6,JTEAAAAH6MJ025458,23011.0,DDC,consumer,1,45073.0,48648.0,39590.0,43130.0,,0.0,53000.0,39590.0
9936,2EBtESVt11avR4CB37rGXEXOouc,,2500.0,MQL,consumer,1,33430.0,38754.0,35240.0,38370.0,,,,33430.0
9937,2EBThqv4Hvx0bm5wC82yv2znANw,WMWSU3C53DT372553,94727.0,MQL,consumer,1,6683.0,7516.0,5335.0,6159.0,,7000.0,,6683.0
9938,2EBtRSD0iC2mGDxmIuMS26suV5s,,101000.0,MQL,consumer,1,17073.0,19291.0,17480.0,19100.0,,,,17073.0
9939,2EbUADAJB8KViBgvy3q6cRrdu9O,WBA3B3C56DF533678,132605.0,MQL,consumer,1,10060.0,10534.0,9530.0,10430.0,,0.0,0.0,9530.0
9940,2EBujM3FnDxvXAbgPTIdlok1NvX,3C63R3EL7KG597290,50946.0,MQL,consumer,1,58289.0,71115.0,64627.0,70411.0,,62100.0,,58289.0
9941,2EBXVPfV0jtM1vjmXaRJY5uw70z,3KPF54AD1KE082223,87148.0,MQL,consumer,1,19019.0,20588.0,18653.0,20384.0,,20000.0,,19019.0
9942,2EBZyFfY8LudT0ADlNnDOFCZZqw,,142190.0,MQL,consumer,1,10207.0,10262.0,9170.0,10160.0,,,,10207.0
9943,2EC0zosGnK58jQJfDyWwqTDnq70,,87000.0,MQL,consumer,1,19019.0,20588.0,18653.0,20384.0,,,,19019.0
9944,2EC5mqwtWFhBuI2CNNnpJln4wwa,,28000.0,MQL,consumer,1,72048.0,74182.0,67448.0,73448.0,,,,72048.0
9945,2ECIxfTdBkeHxWWU7oKI6ZwZJlT,,5800.0,MQL,consumer,1,63587.0,68726.0,56011.0,61099.0,,,,63587.0
9946,2ECLYTHn6FZnqHQry42EAYOpCer,,28000.0,MQL,consumer,1,72274.0,77850.0,61240.0,66760.0,,,,72274.0
9947,2ECOhAZBRZbusZrVguJOQ2zvRrc,,57811.0,MQL,consumer,1,18690.0,19086.0,17327.0,18897.0,,,,18690.0
9948,2ECOXXDFiq952AxsDnbB8j2y7mB,JTJGM7BXXL5256186,14296.0,MQL,consumer,1,65177.0,68615.0,62392.0,67936.0,,65677.0,0.0,65750.0
9949,2ECPcvaVdiLET3EQ1zlPNGJIIhj,,30000.0,MQL,consumer,1,58994.0,63595.0,50128.0,54683.0,,,,58994.0
9950,2EcqV87yWzGCRUP5uNvVmQroObh,,75000.0,MQL,consumer,1,26914.0,28964.0,22860.0,24890.0,,,,26914.0
9951,2EcrlhqzxkgdzVf7kQdQTWoeOcW,,100.0,MQL,consumer,1,92646.0,99929.0,81140.0,88350.0,,,,92646.0
9952,2Ed8WCCCzeMnVZrSM73K5OJw4F1,,23149.0,MQL,consumer,1,60598.0,62630.0,56933.0,62010.0,,,,60598.0
9953,2EDde8e5C1tuDiwscBCuObuiaRX,KNAFX5A86H5713391,35707.0,MQL,consumer,3,14179.0,15449.0,14039.0,15296.0,,19000.0,,14179.0
9954,2EdfrQWUuLC7vdhKKi1PuDJT1p0,5UXTR9C51KLP81433,39969.0,MQL,consumer,1,38559.0,40758.0,37068.0,40354.0,,39500.0,0.0,41000.0
9955,2EDh2WxybZWbr1JL4Ulq7mFmaWy,5YJ3E1EA2MF084996,12541.0,MQL,consumer,4,63587.0,68726.0,56011.0,61099.0,,55000.0,0.0,53000.0
9956,2EdhcmW7BErOAp6oJodabuRACIT,KM8S5DA1XMU003765,15644.0,MQL,consumer,1,41691.0,45398.0,41278.0,44949.0,,47100.0,,41691.0
9957,2EDhghQgj5v3SqvjA4DxHqXZRXG,,85300.0,MQL,consumer,1,21057.0,21816.0,19800.0,21600.0,,,,21057.0
9958,2EdHJUBCnOTjubTn32TqGS7AqpJ,,52000.0,MQL,consumer,1,29655.0,32017.0,29090.0,31700.0,,,,29655.0
9959,2EdjcxC7YsdTewVtE3cFNX22F8L,2HGFC2F54HH023399,86305.0,MQL,consumer,1,16240.0,17779.0,16150.0,17603.0,,18000.0,,16240.0
9960,2EdkGS9WYGvHLrozbiebUeXyyFU,JF1VA1K62J9812297,89918.0,MQL,consumer,1,32686.0,35630.0,32362.0,35277.0,,26000.0,0.0,26000.0
9961,2EDlEoReMkSI6zTgGAZ9mxqWoeZ,,82000.0,MQL,consumer,1,12400.0,13534.0,12277.0,13400.0,,,,12400.0
9962,2EdlMSW09cQC45XiWpIOvgLXKPp,WBA8J1C56JA486254,73968.0,MQL,consumer,1,45972.0,48671.0,28535.0,31207.0,,0.0,0.0,40500.0
9963,2EDlrTahLFacrvf3qLAssCJapN7,WMWXU1C37H2F78661,63145.0,,consumer,1,17195.0,18725.0,17025.0,18540.0,,21900.0,,17195.0
9964,2EdmFc8lk4JFpIyd4JNVuKp5UUv,SALVP2RX2JH298415,39254.0,MQL,consumer,1,32913.0,38819.0,35298.0,38435.0,,36100.0,,32913.0
9965,2EDovEAQTGtQbmQ2Kb3szMtcl3W,3C4NJDDB9KT790216,41133.0,MQL,consumer,1,31304.0,31806.0,28922.0,31491.0,,31304.0,0.0,32304.0
9966,2EdrkwAKoV43gC6tlQ1f519mO44,,9000.0,MQL,consumer,1,19662.0,21409.0,19467.0,21197.0,,,,19662.0
9967,2EDS5T9czhfhh4nLOlkD5oncMxH,,7000.0,MQL,consumer,1,31670.0,34484.0,31356.0,34143.0,,,,31670.0
9968,2EdsQj3xXUgfVftXHIqc2Y858VE,,9000.0,MQL,consumer,1,19662.0,21409.0,19467.0,21197.0,,,,19662.0
9969,2EdsvjFix10Y8PBHCgobxYJ35uJ,ML32AUHJ8NH000480,8350.0,MQL,consumer,1,19662.0,21409.0,19467.0,21197.0,,20000.0,,19662.0
9970,2EdsW5Ozs6zp2sLWXlasrLBQPIk,,80300.0,MQL,consumer,1,14720.0,16561.0,14574.0,16397.0,,,,14720.0
9971,2Edu8PVTpWeDiyHrG2Vjvzz1WF7,5YJ3E1EA2LF794589,34507.0,MQL,consumer,1,62176.0,66736.0,50732.0,55247.0,,0.0,0.0,56050.0
9972,2EDuuLRti94uqFBXJq5tbCqgQce,2HKRW2H96KH102381,90559.0,MQL,consumer,1,28392.0,31112.0,28111.0,30804.0,,28900.0,0.0,28960.0
9973,2EDWUwm5K8BMKaaOxish07ETFlU,,32000.0,MQL,consumer,1,43137.0,46965.0,42710.0,46500.0,,,,43137.0
9974,2EdXDLS10u63NmD0Rwum3Wsnc9y,,133000.0,MQL,consumer,1,19747.0,21228.0,15246.0,16712.0,,,,19747.0
9975,2Ee3hHP0YN35bhHScOoV2WY8VDi,,100.0,MQL,consumer,1,90250.0,94588.0,86009.0,93651.0,,,,90250.0
9976,2Ee4SmL8VSAhpTwe4xPj1QbJolR,,86000.0,MQL,consumer,1,5951.0,6783.0,5892.0,6716.0,,,,5951.0
9977,2Ee4xYKkEOfOG0UFTV5U1xy3Glo,,51100.0,MQL,consumer,1,22764.0,25609.0,23254.0,25355.0,,,,22764.0
9978,2Ee4YUYzSKoDOnHggyd7QjreDhZ,,86000.0,MQL,consumer,1,7189.0,8021.0,7118.0,7942.0,,,,7189.0
9979,2Ee5tKeBtbt6Q1FKCD0NswKrSo2,,17511.0,MQL,consumer,1,22866.0,24897.0,22640.0,24650.0,,,,22866.0
9980,2EeA9U6DAbuMxq7yCEnA6OjTVt8,,70000.0,MQL,consumer,1,25674.0,27987.0,25420.0,27710.0,,,,25674.0
9981,2EeaAQRN4PszTZ42upO8EPimYUH,WA1DGCFE5CD003114,102243.0,MQL,consumer,1,18201.0,21112.0,19165.0,20903.0,,0.0,0.0,16950.0
9982,2EEbaohI9AUkS5eaY10EHI0MpDW,,96500.0,DDC,consumer,1,11953.0,13076.0,11835.0,12947.0,,,15000.0,11953.0
9983,2EEbwF60adw5WUo038q4NYGRxRS,SAJXA0JH4FMU84774,8854.0,DDC,consumer,1,23853.0,25973.0,23617.0,25716.0,,,29999.0,23853.0
9984,2EeClhZd5EjTWxOdLmjsuqC9HDF,SALWR2KF5GA103411,74795.0,DDC,consumer,1,39904.0,43106.0,34580.0,37750.0,,34580.0,55000.0,34580.0
9985,2EEcoMVpGCmQtiSwY2LFpVD2Yec,,13500.0,MQL,consumer,1,77342.0,96021.0,87270.0,95070.0,,,,77342.0
9986,2EeDKpHrilPUtrw06yODgUwlBwi,,57000.0,MQL,consumer,1,40284.0,42385.0,38542.0,41965.0,,,,40284.0
9987,2EEEpmv0MkKCfUUMF511kwmk4FM,,39800.0,MQL,consumer,1,42878.0,46680.0,42453.0,46218.0,,,,42878.0
9988,2EEEvJR0ghhSAcMnukfRlNV9SYk,,39800.0,MQL,consumer,1,42878.0,46680.0,42453.0,46218.0,,,,42878.0
9989,2EEFIBk0tV0rmVYNERho0rZMjZ1,1FTEW1EP1MKE09845,17491.0,MQL,consumer,1,54532.0,58910.0,48796.0,53131.0,,0.0,0.0,54000.0
9990,2EEHZsZdOclpMa8pTUjdL8fmxiG,,150000.0,MQL,consumer,1,2222.0,7020.0,6150.0,6950.0,,,,
9991,2EEilG1DcGWh6botC665LwahWjl,,20000.0,MQL,consumer,1,27690.0,29443.0,26769.0,29151.0,,,,27690.0
9992,2EeJKSNGOKWubnj9E2Ul2m9SqEp,4T1G11BK1MU035852,54261.0,DDC,consumer,1,28192.0,30731.0,27913.0,30427.0,,28392.0,34000.0,28192.0
9993,2EeJNk0X50pPyJxNEP4RzrIC96f,,87816.0,MQL,consumer,1,7189.0,8021.0,7118.0,7942.0,,,,7189.0
9994,2EEKklJK0hheKHCwCuxmPRht6Dv,,15.0,MQL,consumer,1,56478.0,58499.0,53190.0,57920.0,,,,56478.0
9995,2EElGh6kRhYibbpVqJmebcEy0fo,,20000.0,MQL,consumer,1,138713.0,151046.0,137340.0,149550.0,,,,138713.0
9996,2EELzhqDHimQEWSUw9ebKWS9kCK,5UXZV4C52CL988441,93347.0,MQL,consumer,1,16338.0,17986.0,16345.0,17808.0,,0.0,0.0,15338.0
9997,2EENBfkDqngKs6iCugPjaNdZ3iz,WBA2G3C39HV641445,69589.0,MQL,consumer,1,31063.0,33320.0,30190.0,32990.0,,0.0,0.0,30190.0
9998,2EEoaz9HJBSOg4an0rzS5088sJy,,43000.0,MQL,consumer,1,59493.0,64932.0,58904.0,64289.0,,,,59493.0
9999,2EeQ7ip1H59WLvRISMyjKgZ8G11,,39500.0,MQL,consumer,1,28219.0,29543.0,26870.0,29250.0,,,,28219.0
10000,2EEQAkPZU76GxTSBMOPxeucmbxG,1GKS2CKJ7JR215435,73829.0,DDC,consumer,1,57790.0,59820.0,54288.0,59228.0,,,69888.0,57790.0
10001,2EeRKlIZu5ujvexGPFvZAHiRdSi,1FA6P8TH7K5188906,39242.0,DDC,consumer,1,29910.0,31967.0,29070.0,31650.0,,0.0,33000.0,29070.0
10002,2EeRmUjztDjmpLsur7PhoE2qf7U,,109.0,MQL,consumer,1,16658.0,18147.0,16493.0,17967.0,,,,16658.0
10003,2EEt43mQmBcHlvhnv6xmQPipk8E,,63000.0,MQL,consumer,1,20902.0,22866.0,20790.0,22640.0,,,,20902.0
10004,2EEtKAqg2mSnoFZTnQqtFE7geM1,,63000.0,MQL,consumer,1,20062.0,32320.0,29390.0,32000.0,,,,
10005,2EEUKsTaV2MYNesTC2aJNTHJ4xE,WAUGCRFF2F1010230,123771.0,DDC,consumer,1,12355.0,13533.0,12233.0,13399.0,,0.0,20000.0,13533.0
10006,2EEUqKFilcgnIBUgFg1UTO9Ivnu,JA4AJ3AU1KU605350,64618.0,DDC,consumer,2,21328.0,23035.0,18890.0,20580.0,,22500.0,23000.0,18890.0
10007,2EExpLBqBiw8ezWXH1FNEHXSL93,,32000.0,MQL,consumer,1,27684.0,30138.0,27410.0,29840.0,,,,27684.0
10008,2EEZtTTcB8gCld4qlWq5KxINOPv,JN1EV7BR3MM753180,13538.0,MQL,consumer,1,40771.0,44644.0,40598.0,44202.0,,38000.0,0.0,38000.0
10009,2EflBiBWusNKaXujwgfZC2RmOCI,1ZVBP8EM1E5232631,75505.0,MQL,consumer,1,19161.0,20660.0,16593.0,18077.0,,,,19161.0
10010,2EFM18uFpfM0fvVOIdbBloJO0ar,,8200.0,MQL,consumer,1,32519.0,34725.0,24617.0,26801.0,,,,32519.0
10011,2EFM4cVYhFICAWJ25NJhwiwooNt,,115000.0,MQL,consumer,1,21017.0,21776.0,19769.0,21560.0,,,,21017.0
10012,2EfNsfKgjU5lGHGMHZj1vseBZ1h,,61000.0,MQL,consumer,1,23707.0,24131.0,21942.0,23892.0,,,,23707.0
10013,2EFrTtSBRXafxekvLYDYt1qdw0Q,,6000.0,MQL,consumer,1,71916.0,84567.0,76897.0,83730.0,,,,71916.0
10014,2EfxySmTV3WD1noop1PPAfJOEG3,,30000.0,MQL,consumer,1,59997.0,64845.0,53190.0,57990.0,,,,59997.0
10015,2EfyCcdaoG1WQTvqbWawfnCcBX6,,30000.0,MQL,consumer,1,59997.0,64845.0,53190.0,57990.0,,,,59997.0
10016,2Eg1gj6SJAA4BgCB1WlsoBhcYSA,,150000.0,MQL,consumer,1,13120.0,14292.0,12990.0,14150.0,,,,13120.0
10017,2Eg29wuCgMfxxQEx4sWRwbCRcRO,JF1GPAC63E8204113,146825.0,MQL,consumer,1,11817.0,15504.0,14090.0,15350.0,,0.0,0.0,14090.0
10018,2EG2V7AO3PzFXtgBZFdL4mmEMnh,,60100.0,MQL,consumer,1,25392.0,25775.0,23330.0,25520.0,,,,25392.0
10019,2Eg39AQwAZ4hyKuZ7KJYr4IDjk4,,26000.0,MQL,consumer,1,118250.0,127330.0,101210.0,110200.0,,,,118250.0
10020,2EG8GAizFmNJQc7udwJZSZnQpCJ,,18500.0,MQL,consumer,1,54532.0,58910.0,48796.0,53131.0,,,,54532.0
10021,2EGaidfJOhOS4AMu3qLHEiS8IFW,,35373.0,MQL,consumer,1,10258.0,11183.0,10156.0,11072.0,,,,10258.0
10022,2EGCaM7a9IsJ66jou32etAFgQlM,,2000.0,MQL,consumer,1,108594.0,117426.0,98357.0,107102.0,,,,108594.0
10023,2EgDqUE3uPklthCxuwJbe1NxaRw,,122000.0,MQL,consumer,1,12655.0,13787.0,12530.0,13650.0,,,,12655.0
10024,2EGGgDffymd0gyy7ZWQJSrIRTHy,,74000.0,MQL,consumer,1,13908.0,15150.0,13770.0,15000.0,,,,13908.0
10025,2EggndPp7ntAAur2JcrzfEDYoYg,,32000.0,MQL,consumer,1,43939.0,47867.0,43524.0,47393.0,,,,43939.0
10026,2EGGpY2N8UKXODSjLKiy0X8Pmnv,JF1GPAC68FH260677,76392.0,MQL,consumer,1,15766.0,17170.0,15610.0,17000.0,,15610.0,0.0,15610.0
10027,2EggxCBLDY7z1HmwU7AQLbjaxMR,,34000.0,MQL,consumer,1,40104.0,43675.0,39707.0,43243.0,,,,40104.0
10028,2Egh83gv3NEpMHn100CX0njFSFe,KM8K33AG0LU062066,34978.0,MQL,consumer,2,40104.0,43675.0,39707.0,43243.0,,47700.0,,40104.0
10029,2EGiPZvdQQX3EQVamO1TNdN7BXt,,96000.0,MQL,consumer,1,33841.0,34873.0,31647.0,34528.0,,,,33841.0
10030,2Egj6fhDEBkTePZj7GlKQUK0QER,,130400.0,MQL,consumer,1,13886.0,15157.0,13749.0,15007.0,,,,13886.0
10031,2Egjuu8GIxZxczbARThTsb7VLyf,1C4JJXR63MW652387,22471.0,DDC,consumer,1,65405.0,70531.0,57096.0,62171.0,,,78000.0,65405.0
10032,2EGjz9f8z83i1HO8dMjhiSduZS1,,96000.0,MQL,consumer,1,33841.0,34873.0,31647.0,34528.0,,,,33841.0
10033,2EgLWFRzD0TNlJlHGaAifGeNSqt,1N6AD0EV9CC402693,101949.0,MQL,consumer,1,16854.0,18379.0,16687.0,18197.0,,17100.0,,16854.0
10034,2Egly8Y9Oi4kWZNvWECPM73JYve,5YJ3E1EA7NF159502,5508.0,MQL,consumer,1,67842.0,68037.0,61851.0,67363.0,,,,67842.0
10035,2EgMpdKMUMKtQf1gzL1aPFhIfBS,,41000.0,MQL,consumer,1,38096.0,39495.0,35787.0,39104.0,,,,38096.0
10036,2EGNcKZPZv37hOiAQvhFDo2oYw8,2T1BURHE8EC105299,108881.0,MQL,consumer,1,11423.0,12505.0,11310.0,12381.0,,15700.0,,11651.0
10037,2EGnCnz9kAHqbS19bXKZKJtejqb,,146000.0,MQL,consumer,1,15671.0,17707.0,15985.0,17532.0,,,,15671.0
10038,2EGNt6TGdibET1ctPW9tGIb0uiF,,112000.0,MQL,consumer,1,17269.0,18991.0,17098.0,18803.0,,,,17269.0
10039,2EgoCKwT0zBZjVNheZwgwC7rfLU,,105000.0,MQL,consumer,1,15145.0,16211.0,14710.0,16050.0,,,,15145.0
10040,2EgOlCY826DF4U8Ok6O8wUoJY4W,,53636.0,MQL,consumer,1,20241.0,21624.0,19670.0,21410.0,,,,20241.0
10041,2EgOsBNzgdH38w9SlrBrfdJOSqa,KM8J3CA45JU725081,52575.0,MQL,consumer,1,20547.0,23210.0,21110.0,22980.0,,23000.0,25000.0,21110.0
10042,2EGOsPptMI2jYFpwiKEyWhYiMYY,,108900.0,MQL,consumer,1,15687.0,17123.0,15532.0,16953.0,,,,15687.0
10043,2Egp4X0kz1dCoO6FBXMzLen1kEJ,WBAPH7C51BE460441,106883.0,MQL,consumer,1,6627.0,7483.0,6561.0,7409.0,,7500.0,,6627.0
10044,2EgpCGxBDaIcPHvbR0zV5mUyOk4,,82900.0,MQL,consumer,1,17759.0,18645.0,16952.0,18460.0,,,,17759.0
10045,2EGPeMkXF9n6TcPTOs2su5QEd4B,5XYZUDLB3JG539174,113431.0,MQL,consumer,3,18190.0,23282.0,17690.0,19282.0,,19136.0,0.0,19136.0
10046,2EgpJQufcb0DX22W46xEvYgn2LT,,82900.0,MQL,consumer,1,15094.0,16439.0,14945.0,16276.0,,,,15094.0
10047,2EgQegIRy8ZlRlw7cdi9oAzVx6C,,63000.0,MQL,consumer,1,18928.0,20609.0,18741.0,20405.0,,,,18928.0
10048,2EgQhvlQJayK2k4dcMwh55iXUCC,,65000.0,MQL,consumer,1,17793.0,19378.0,17617.0,19186.0,,,,17793.0
10049,2EGqW5HF6pTQxdk7zNLQajevEo9,2HGFC2F8XMH017286,15888.0,MQL,consumer,3,26590.0,28952.0,26327.0,28665.0,,30300.0,0.0,26590.0
10050,2Egs7akEWSNQCL4iwN549BMWMgr,,150000.0,MQL,consumer,1,9103.0,9935.0,9013.0,9837.0,,,,9103.0
10051,2EgSFzO7B2f2tiXaMI8NgBZR4M9,,5800.0,MQL,consumer,1,67842.0,68037.0,61851.0,67363.0,,,,67842.0
10052,2Egsz1YasTXpaH81zVst3xZFOKS,YV4162UK3M2562413,10609.0,DDC,consumer,1,41827.0,44541.0,40500.0,44100.0,,40500.0,0.0,41827.0
10053,2EGvqo9MQokQmKp7FyL9EZjG3NY,KNDMB5C15K6459991,77112.0,MQL,consumer,2,26177.0,27132.0,24596.0,26863.0,,28000.0,,26177.0
10054,2EgXzzuNfkUtSqqPXsX0Nz3oJbm,,75000.0,MQL,consumer,1,18942.0,20234.0,18365.0,20034.0,,,,18942.0
10055,2EgyLn0r0Tu2qNamOB0k2XMgrer,3VW7S7AT5EM807724,74608.0,MQL,consumer,1,20035.0,21815.0,19837.0,21599.0,,21135.0,,20035.0
10056,2EgzOS6oFHTLWaAiSetzVIjlY3s,5TDJZRFH0HS514712,38776.0,MQL,consumer,1,31399.0,37678.0,34258.0,37305.0,,37700.0,0.0,36200.0
10057,2Eh1sKVGbhzwDY09fjcbZIk6ewb,,52600.0,MQL,consumer,1,20241.0,21624.0,19670.0,21410.0,,,,20241.0
10058,2EH2e1iTlxsYPOIucaiAK15prOv,,74000.0,MQL,consumer,1,15625.0,17019.0,15470.0,16850.0,,,,15625.0
10059,2Eh2tq0a0hUltzmQPfOgg8wmWMB,,52600.0,MQL,consumer,1,20241.0,21624.0,19670.0,21410.0,,,,20241.0
10060,2Eh5cSpNVrascoPjjgq3tQk2LF9,,37000.0,MQL,consumer,1,85849.0,86507.0,78660.0,85650.0,,,,85849.0
10061,2Eh5nJQeWzy0gcyolsQXnGsVMEt,,17000.0,MQL,consumer,1,54176.0,58994.0,53640.0,58410.0,,,,54176.0
10062,2Eh5TqVxjrGqSSGrTALI0d2bdyh,19VDE1F77EE401131,88050.0,MQL,consumer,1,14187.0,15631.0,14194.0,15476.0,,14387.0,,14187.0
10063,2Eh7fW2PDJQXgK6nGnU13x2wZXW,,17000.0,MQL,consumer,1,54176.0,58994.0,53640.0,58410.0,,,,54176.0
10064,2EhA4MGlMev5WakayV0VThOyXDS,,50000.0,MQL,consumer,1,31451.0,34249.0,31140.0,33910.0,,,,31451.0
10065,2EHbCjJFrZui6KOWJv9Bzz22Q6x,,22000.0,MQL,consumer,1,45160.0,45329.0,41208.0,44880.0,,,,45160.0
10066,2EhCYa4tXBR2GuLRC1nrLTa82GQ,4T1B21HK1LU523485,13195.0,MQL,consumer,1,34080.0,37107.0,33743.0,36740.0,,34080.0,,34080.0
10067,2EhGqaV6aKCeOFaBVAWyuMrAdv8,,90000.0,MQL,consumer,1,19382.0,21119.0,19190.0,20910.0,,,,19382.0
10068,2EHH7CYCDFYDLro3dKmMFcS7n41,KMTG64LA2KU023821,59082.0,MQL,consumer,1,28694.0,29795.0,27030.0,29500.0,,28694.0,,28694.0
10069,2EHITw4zvc268oLvo712Uy48pMl,,33800.0,MQL,consumer,1,22836.0,24870.0,22610.0,24624.0,,,,22836.0
10070,2EHiWJJR7aP643vXRsTrIKZedAY,,70000.0,MQL,consumer,1,34422.0,40279.0,36490.0,39880.0,,,,34422.0
10071,2EHKALqhCgi2vY9KdCSkG6Kn2b1,YV4902RD7F2606169,108500.0,MQL,consumer,1,21584.0,23511.0,21370.0,23278.0,,,,21584.0
10072,2EHKeMKQKmDRfeHQ37XECnwJqqF,,22000.0,MQL,consumer,1,41642.0,43804.0,39830.0,43370.0,,,,41642.0
10073,2EHKnsBImUInVma9yDzlUeXFjin,,57000.0,MQL,consumer,1,53546.0,55742.0,50590.0,55190.0,,,,53546.0
10074,2EhL5DY8Hsben5SC2emKC6h5tgl,4S4BSCNC1H3254460,79910.0,MQL,consumer,1,22452.0,24513.0,22230.0,24270.0,,23000.0,0.0,22230.0
10075,2EhNGAMt8VjGwjJFyt9H7dOME8l,,62600.0,MQL,consumer,1,25216.0,27068.0,24580.0,26800.0,,,,25216.0
